"","id_deputado","receita_total_eleicoes","tipo_receita","nome_parlamentar","uf","partido_atual","profissao","total_bens","tipo_bem","total_despesas_eleicoes","id_municipio","votos","anos","mandatos","causa_fimdescr"
"1425",167614,255100,"RECURSOS DE PESSOAS JURÍDICAS","Severino Ninho","PE","PSB",0,984283.51,11,255100,2600054,3283,,2,"Afastamento"
"1426",167617,488958.97,"RECURSOS DE PESSOAS FÍSICAS","Vanderlei Siraque","SP","PT",199,2145555.67,12,488958.97,3500105,3,,1,""
"1427",167707,323772.39,"RECURSOS DE PESSOAS JURÍDICAS","Romanna Remor","SC","PMDB",0,1376013,12,323772.39,4200051,4,0.31211498973306,1,"Afastamento"
"1428",167722,107816.57,"RECURSOS DE PARTIDO POLÍTICO","Marcos Rogério","RO","PDT",0,595477,12,107816.57,1100015,9,,1,""
"1429",168034,27303,"RECURSOS DE PESSOAS JURÍDICAS","Cabo Juliano Rabelo","MT","PSB",0,791711,12,26928.64,510454,6,0.328542094455852,1,"Afastamento"
"1430",168175,130310,"RECURSOS PRÓPRIOS","Simplício Araújo","MA","SDD",0,1245988,11,130310,2100055,4,,2,"Afastamento"
"1431",168253,78422.76,"RECURSOS DE PESSOAS FÍSICAS","Ze Carlos Da Pesca","BA","PP",0,446556,21,78422.76,290170,34,0.0766598220396988,1,"Afastamento"
"1432",168447,1389492,"RECURSOS DE PESSOAS JURÍDICAS","Mário Feitoza","CE","PMDB",388,5271054.73,13,1389392.35,2300101,2,,2,"Afastamento"
"1433",169553,283678.73,"RECURSOS PRÓPRIOS","Ricardo Archer","MA","PMDB",0,2440038.2,11,283678.73,2100055,21,0.344969199178645,1,"Afastamento"
"1434",169711,138132.13,"RECURSOS PRÓPRIOS","Telma Pinheiro","MA","PSDB",0,4072381.23,11,138132.13,2100055,891,0.216290212183436,1,"Afastamento"
"1435",169712,1176449.39,"RECURSOS DE PESSOAS JURÍDICAS","Alexandre Toledo","AL","PSB",0,5252177.23,11,1176441.92,2700102,82,,2,"Secretário de Estado"
"1436",169868,28333,"RECURSOS DE PESSOAS FÍSICAS","Valry Morais","PA","PRP",0,449786,21,28333,150475,1,0.328542094455852,1,"Afastamento"
"1437",170489,117265.36,"RECURSOS PRÓPRIOS","Dr. Dilson Drumond","RJ","PDT",0,3653342.55,11,117264.71,3300100,18,0.292950034223135,1,"Afastamento"
"1438",170673,38797.78,"RECURSOS PRÓPRIOS","Professor Sérgio De Oliveira","PR","PSC",0,1414128,12,38797.78,4100400,14,,2,"Afastamento"
"1439",171617,685576.1,"RECURSOS DE PESSOAS FÍSICAS","Paulão","AL","PT",0,836887,12,685456.87,2700102,216,,1,""
"1440",171618,395000,"RECURSOS PRÓPRIOS","Luiz De Deus","BA","DEM",0,7242684.98,11,394910.32,290170,14,,1,""
"1441",171619,623797.38,"RECURSOS PRÓPRIOS","Margarida Salomão","MG","PT",0,547071,12,623797.38,3100302,5,,1,""
"1442",171620,639986.6,"RECURSOS PRÓPRIOS","Renato Andrade","MG","PP",0,3922805.29,13,639980.23,3100104,1,0.826830937713895,1,"Afastamento"
"1443",171621,24002.94,"RECURSOS DE PESSOAS FÍSICAS","Eurico Júnior","RJ","PV",0,,,24002.94,3300100,4,,1,""
"1444",171622,54132.72,"RECURSOS DE PESSOAS FÍSICAS","Manuel Rosa Neca","RJ","PR",0,1467598.77,13,54044.82,3300100,1,,1,""
"1445",171623,429294.16,"RECURSOS DE PESSOAS FÍSICAS","Fabio Reis","SE","PMDB",0,491706,21,428049.15,2800100,92,,1,""
"1446",171782,641324.26,"RECURSOS PRÓPRIOS","Eron Bezerra","AM","PCDOB",0,2279008.27,11,641324.26,1300029,164,0.0410677618069815,1,"Secretário de Estado"
"1447",172029,1144070.19,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Francisco Chagas","SP","PT",0,1520260,11,1144055.27,3500105,1,,1,""
"1448",172711,426995,"RECURSOS DE PESSOAS FÍSICAS","Plínio Valério","AM","PSDB",0,2748398.38,11,426695,1300029,47,,1,""
"1449",172945,60100,"RECURSOS PRÓPRIOS","Ricardo Arruda","PR","PSC",0,684107.23,12,60100,4100103,22,0.320328542094456,1,"Afastamento"
"1450",173262,548400.94,"RECURSOS DE PESSOAS FÍSICAS","Ilário Marques","CE","PT",0,2019102.41,11,548400.94,2300101,1,0.394250513347023,1,"Afastamento"
"1451",173269,1210200,"RECURSOS PRÓPRIOS","Akira Otsubo","MS","PMDB",0,8382325.87,12,1210200,500390,214,,1,""
"1452",173802,164597.65,"RECURSOS DE PESSOAS FÍSICAS","Goiaciara Cruz","TO","PR",0,423814,12,164595.1,1700251,4,0.410677618069815,1,"Afastamento"
"1453",174314,643160,"RECURSOS DE PESSOAS FÍSICAS","Pedro Guerra","PR","PSD",0,175346,32,625554.87,4100103,3,0.320328542094456,1,"Afastamento"
"1454",174861,380000,"RECURSOS DE PESSOAS JURÍDICAS","Amir Lando","RO","PMDB",0,,,380000,1100015,106,,1,""
"1455",175212,686078.06,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Renato Simões","SP","PT",0,1271027.87,11,683412.27,3500105,16,,1,""
